name,exist,x,y,rotation,d_sofa_1,d_sofa_2,d_sofa_3,d_desk_1,d_desk_2,d_desk_3,d_chair_1,d_chair_2,d_chair_3,d_TV_1,d_TV_2,d_TV_3,d_light_1,d_light_2,d_light_3,d_plant_1,d_plant_2,d_plant_3,d_shelf_1,d_shelf_2,d_shelf_3,d_chest_1,d_chest_2,d_chest_3,d_bed_1,d_bed_2,d_bed_3,room,room_h_length,room_v_length,target
shelf_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_66,10,10,uninspected
shelf_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_66,10,10,uninspected
chest_1,1,2,5,0,4.47213595499958,5.385164807134504,5.385164807134504,2.23606797749979,5.385164807134504,5.385164807134504,1.4142135623730951,5.385164807134504,5.385164807134504,0,0,0,4.242640687119285,5.385164807134504,5.385164807134504,5.830951894845301,5.385164807134504,5.385164807134504,1.0,5.385164807134504,5.385164807134504,0.0,5.385164807134504,5.385164807134504,6.082762530298219,5.385164807134504,5.385164807134504,room_66,10,10,uninspected
chest_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_66,10,10,uninspected
chest_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_66,10,10,uninspected
bed_1,1,5,6,315,3.0,7.810249675906654,7.810249675906654,4.123105625617661,3.605551275463989,7.810249675906654,3.605551275463989,7.810249675906654,7.810249675906654,0,0,0,4.123105625617661,7.810249675906654,7.810249675906654,2.0,5.0,7.810249675906654,5.385164807134504,7.810249675906654,7.810249675906654,5.0,7.810249675906654,7.810249675906654,0.0,7.810249675906654,7.810249675906654,room_67,10,10,uninspected
bed_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
bed_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
sofa_1,1,5,9,360,0.0,10.295630140987,10.295630140987,5.656854249492381,2.0,10.295630140987,2.0,10.295630140987,10.295630140987,0,0,0,7.071067811865476,10.295630140987,10.295630140987,3.605551275463989,3.1622776601683795,10.295630140987,5.0990195135927845,10.295630140987,10.295630140987,4.0,10.295630140987,10.295630140987,3.0,10.295630140987,10.295630140987,room_67,10,10,uninspected
sofa_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
sofa_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
desk_1,1,9,5,180,5.656854249492381,10.295630140987,10.295630140987,0.0,7.211102550927978,10.295630140987,4.47213595499958,10.295630140987,10.295630140987,0,0,0,5.830951894845301,10.295630140987,10.295630140987,6.082762530298219,5.0990195135927845,10.295630140987,3.1622776601683795,10.295630140987,10.295630140987,4.0,10.295630140987,10.295630140987,4.123105625617661,10.295630140987,10.295630140987,room_67,10,10,uninspected
desk_2,1,3,9,225,2.0,9.486832980505138,9.486832980505138,7.211102550927978,0.0,9.486832980505138,4.0,9.486832980505138,9.486832980505138,0,0,0,7.071067811865476,9.486832980505138,9.486832980505138,3.0,5.0990195135927845,9.486832980505138,7.071067811865476,9.486832980505138,9.486832980505138,6.0,9.486832980505138,9.486832980505138,3.605551275463989,9.486832980505138,9.486832980505138,room_67,10,10,uninspected
desk_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
chair_1,1,7,9,0,2.0,11.40175425099138,11.40175425099138,4.47213595499958,4.0,11.40175425099138,0.0,11.40175425099138,11.40175425099138,0,0,0,7.615773105863909,11.40175425099138,11.40175425099138,5.0,1.4142135623730951,11.40175425099138,3.1622776601683795,11.40175425099138,11.40175425099138,2.0,11.40175425099138,11.40175425099138,3.605551275463989,11.40175425099138,11.40175425099138,room_67,10,10,uninspected
chair_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
chair_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
TV stand_1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
TV stand_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
TV stand_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
light_1,1,4,2,360,7.071067811865476,4.47213595499958,4.47213595499958,5.830951894845301,7.071067811865476,4.47213595499958,7.615773105863909,4.47213595499958,4.47213595499958,0,0,0,0.0,4.47213595499958,4.47213595499958,4.123105625617661,8.94427190999916,4.47213595499958,8.48528137423857,4.47213595499958,4.47213595499958,8.602325267042627,4.47213595499958,4.47213595499958,4.123105625617661,4.47213595499958,4.47213595499958,room_67,10,10,uninspected
light_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
light_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
plant_1,1,3,6,180,3.605551275463989,6.708203932499369,6.708203932499369,6.082762530298219,3.0,6.708203932499369,5.0,6.708203932499369,6.708203932499369,0,0,0,4.123105625617661,6.708203932499369,6.708203932499369,0.0,6.4031242374328485,6.708203932499369,7.280109889280518,6.708203932499369,6.708203932499369,6.708203932499369,6.708203932499369,6.708203932499369,2.0,6.708203932499369,6.708203932499369,room_67,10,10,uninspected
plant_2,1,8,10,135,3.1622776601683795,12.806248474865695,12.806248474865695,5.0990195135927845,5.0990195135927845,12.806248474865695,1.4142135623730951,12.806248474865695,12.806248474865695,0,0,0,8.94427190999916,12.806248474865695,12.806248474865695,6.4031242374328485,0.0,12.806248474865695,2.8284271247461903,12.806248474865695,12.806248474865695,1.4142135623730951,12.806248474865695,12.806248474865695,5.0,12.806248474865695,12.806248474865695,room_67,10,10,uninspected
plant_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
shelf_1,1,10,8,135,5.0990195135927845,12.806248474865695,12.806248474865695,3.1622776601683795,7.071067811865476,12.806248474865695,3.1622776601683795,12.806248474865695,12.806248474865695,0,0,0,8.48528137423857,12.806248474865695,12.806248474865695,7.280109889280518,2.8284271247461903,12.806248474865695,0.0,12.806248474865695,12.806248474865695,1.4142135623730951,12.806248474865695,12.806248474865695,5.385164807134504,12.806248474865695,12.806248474865695,room_67,10,10,uninspected
shelf_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
shelf_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
chest_1,1,9,9,270,4.0,12.727922061357855,12.727922061357855,4.0,6.0,12.727922061357855,2.0,12.727922061357855,12.727922061357855,0,0,0,8.602325267042627,12.727922061357855,12.727922061357855,6.708203932499369,1.4142135623730951,12.727922061357855,1.4142135623730951,12.727922061357855,12.727922061357855,0.0,12.727922061357855,12.727922061357855,5.0,12.727922061357855,12.727922061357855,room_67,10,10,uninspected
chest_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
chest_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_67,10,10,uninspected
bed_1,1,7,9,90,3.1622776601683795,11.40175425099138,11.40175425099138,2.0,11.40175425099138,11.40175425099138,2.23606797749979,6.708203932499369,11.40175425099138,0,0,0,11.40175425099138,11.40175425099138,11.40175425099138,11.40175425099138,11.40175425099138,11.40175425099138,4.242640687119285,11.40175425099138,11.40175425099138,7.211102550927978,11.40175425099138,11.40175425099138,0.0,11.40175425099138,11.40175425099138,room_68,10,10,uninspected
bed_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
bed_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
sofa_1,1,4,8,180,0.0,8.94427190999916,8.94427190999916,5.0990195135927845,8.94427190999916,8.94427190999916,2.23606797749979,7.810249675906654,8.94427190999916,0,0,0,8.94427190999916,8.94427190999916,8.94427190999916,8.94427190999916,8.94427190999916,8.94427190999916,2.0,8.94427190999916,8.94427190999916,5.0990195135927845,8.94427190999916,8.94427190999916,3.1622776601683795,8.94427190999916,8.94427190999916,room_68,10,10,uninspected
sofa_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
sofa_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
desk_1,1,9,9,270,5.0990195135927845,12.727922061357855,12.727922061357855,0.0,12.727922061357855,12.727922061357855,4.123105625617661,6.082762530298219,12.727922061357855,0,0,0,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,12.727922061357855,5.830951894845301,12.727922061357855,12.727922061357855,8.48528137423857,12.727922061357855,12.727922061357855,2.0,12.727922061357855,12.727922061357855,room_68,10,10,uninspected
desk_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
desk_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
chair_1,1,5,10,90,2.23606797749979,11.180339887498947,11.180339887498947,4.123105625617661,11.180339887498947,11.180339887498947,0.0,8.602325267042627,11.180339887498947,0,0,0,11.180339887498947,11.180339887498947,11.180339887498947,11.180339887498947,11.180339887498947,11.180339887498947,4.123105625617661,11.180339887498947,11.180339887498947,7.280109889280518,11.180339887498947,11.180339887498947,2.23606797749979,11.180339887498947,11.180339887498947,room_68,10,10,uninspected
chair_2,1,10,3,45,7.810249675906654,10.44030650891055,10.44030650891055,6.082762530298219,10.44030650891055,10.44030650891055,8.602325267042627,0.0,10.44030650891055,0,0,0,10.44030650891055,10.44030650891055,10.44030650891055,10.44030650891055,10.44030650891055,10.44030650891055,6.708203932499369,10.44030650891055,10.44030650891055,7.0,10.44030650891055,10.44030650891055,6.708203932499369,10.44030650891055,10.44030650891055,room_68,10,10,uninspected
chair_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
TV stand_1,1,8,9,0,4.123105625617661,12.041594578792296,12.041594578792296,1.0,12.041594578792296,12.041594578792296,3.1622776601683795,6.324555320336759,12.041594578792296,0,0,0,12.041594578792296,12.041594578792296,12.041594578792296,12.041594578792296,12.041594578792296,12.041594578792296,5.0,12.041594578792296,12.041594578792296,7.810249675906654,12.041594578792296,12.041594578792296,1.0,12.041594578792296,12.041594578792296,room_68,10,10,uninspected
TV stand_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
TV stand_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
light_1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
light_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
light_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
plant_1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
plant_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
plant_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
shelf_1,1,4,6,360,2.0,7.211102550927978,7.211102550927978,5.830951894845301,7.211102550927978,7.211102550927978,4.123105625617661,6.708203932499369,7.211102550927978,0,0,0,7.211102550927978,7.211102550927978,7.211102550927978,7.211102550927978,7.211102550927978,7.211102550927978,0.0,7.211102550927978,7.211102550927978,3.1622776601683795,7.211102550927978,7.211102550927978,4.242640687119285,7.211102550927978,7.211102550927978,room_68,10,10,uninspected
shelf_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
shelf_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
chest_1,1,3,3,315,5.0990195135927845,4.242640687119285,4.242640687119285,8.48528137423857,4.242640687119285,4.242640687119285,7.280109889280518,7.0,4.242640687119285,0,0,0,4.242640687119285,4.242640687119285,4.242640687119285,4.242640687119285,4.242640687119285,4.242640687119285,3.1622776601683795,4.242640687119285,4.242640687119285,0.0,4.242640687119285,4.242640687119285,7.211102550927978,4.242640687119285,4.242640687119285,room_68,10,10,uninspected
chest_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
chest_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_68,10,10,uninspected
bed_1,1,9,7,90,7.211102550927978,4.242640687119285,11.40175425099138,1.4142135623730951,11.40175425099138,11.40175425099138,6.4031242374328485,11.40175425099138,11.40175425099138,0,0,0,2.23606797749979,11.40175425099138,11.40175425099138,4.242640687119285,11.40175425099138,11.40175425099138,2.23606797749979,11.40175425099138,11.40175425099138,3.1622776601683795,11.40175425099138,11.40175425099138,0.0,11.40175425099138,11.40175425099138,room_69,10,10,uninspected
bed_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
bed_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
sofa_1,1,3,3,270,0.0,3.1622776601683795,4.242640687119285,5.830951894845301,4.242640687119285,4.242640687119285,1.0,4.242640687119285,4.242640687119285,0,0,0,6.4031242374328485,4.242640687119285,4.242640687119285,7.615773105863909,4.242640687119285,4.242640687119285,5.0,4.242640687119285,4.242640687119285,5.830951894845301,4.242640687119285,4.242640687119285,7.211102550927978,4.242640687119285,4.242640687119285,room_69,10,10,uninspected
sofa_2,1,6,4,0,3.1622776601683795,0.0,7.211102550927978,2.8284271247461903,7.211102550927978,7.211102550927978,2.23606797749979,7.211102550927978,7.211102550927978,0,0,0,4.123105625617661,7.211102550927978,7.211102550927978,6.0,7.211102550927978,7.211102550927978,2.23606797749979,7.211102550927978,7.211102550927978,4.0,7.211102550927978,7.211102550927978,4.242640687119285,7.211102550927978,7.211102550927978,room_69,10,10,uninspected
sofa_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
desk_1,1,8,6,360,5.830951894845301,2.8284271247461903,10.0,0.0,10.0,10.0,5.0,10.0,10.0,0,0,0,2.23606797749979,10.0,10.0,4.47213595499958,10.0,10.0,1.0,10.0,10.0,2.8284271247461903,10.0,10.0,1.4142135623730951,10.0,10.0,room_69,10,10,uninspected
desk_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
desk_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
chair_1,1,4,3,135,1.0,2.23606797749979,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0,0,0,5.830951894845301,5.0,5.0,7.280109889280518,5.0,5.0,4.242640687119285,5.0,5.0,5.385164807134504,5.0,5.0,6.4031242374328485,5.0,5.0,room_69,10,10,uninspected
chair_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
chair_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
TV stand_1,1,9,3,360,6.0,3.1622776601683795,9.486832980505138,3.1622776601683795,9.486832980505138,9.486832980505138,5.0,9.486832980505138,9.486832980505138,0,0,0,5.385164807134504,9.486832980505138,9.486832980505138,7.615773105863909,9.486832980505138,9.486832980505138,3.605551275463989,9.486832980505138,9.486832980505138,5.830951894845301,9.486832980505138,9.486832980505138,4.0,9.486832980505138,9.486832980505138,room_69,10,10,uninspected
TV stand_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
TV stand_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
light_1,1,7,8,315,6.4031242374328485,4.123105625617661,10.63014581273465,2.23606797749979,10.63014581273465,10.63014581273465,5.830951894845301,10.63014581273465,10.63014581273465,0,0,0,0.0,10.63014581273465,10.63014581273465,2.23606797749979,10.63014581273465,10.63014581273465,2.0,10.63014581273465,10.63014581273465,1.0,10.63014581273465,10.63014581273465,2.23606797749979,10.63014581273465,10.63014581273465,room_69,10,10,uninspected
light_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
light_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
plant_1,1,6,10,315,7.615773105863909,6.0,11.6619037896906,4.47213595499958,11.6619037896906,11.6619037896906,7.280109889280518,11.6619037896906,11.6619037896906,0,0,0,2.23606797749979,11.6619037896906,11.6619037896906,0.0,11.6619037896906,11.6619037896906,4.123105625617661,11.6619037896906,11.6619037896906,2.0,11.6619037896906,11.6619037896906,4.242640687119285,11.6619037896906,11.6619037896906,room_69,10,10,uninspected
plant_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
plant_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
shelf_1,1,7,6,45,5.0,2.23606797749979,9.219544457292889,1.0,9.219544457292889,9.219544457292889,4.242640687119285,9.219544457292889,9.219544457292889,0,0,0,2.0,9.219544457292889,9.219544457292889,4.123105625617661,9.219544457292889,9.219544457292889,0.0,9.219544457292889,9.219544457292889,2.23606797749979,9.219544457292889,9.219544457292889,2.23606797749979,9.219544457292889,9.219544457292889,room_69,10,10,uninspected
shelf_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
shelf_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
chest_1,1,6,8,315,5.830951894845301,4.0,10.0,2.8284271247461903,10.0,10.0,5.385164807134504,10.0,10.0,0,0,0,1.0,10.0,10.0,2.0,10.0,10.0,2.23606797749979,10.0,10.0,0.0,10.0,10.0,3.1622776601683795,10.0,10.0,room_69,10,10,uninspected
chest_2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
chest_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_69,10,10,uninspected
bed_1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_70,10,10,uninspected
bed_2,1,8,6,180,5.830951894845301,10.0,10.0,3.605551275463989,10.0,10.0,6.4031242374328485,4.123105625617661,10.0,0,0,0,3.0,4.47213595499958,10.0,4.123105625617661,10.0,10.0,2.0,4.242640687119285,10.0,10.0,10.0,10.0,10.0,0.0,10.0,room_70,10,10,uninspected
bed_3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,room_70,10,10,uninspected
